content,content_source,source_id,sentiment_label,auto_related
200块270公里路，这车太几把蚝油了,auto_home,35d46f7d0e1c70722316105ff9cdeb54_6,-1,
请问车友：博越的一键式启动该如何正确操作。,auto_home,2a45a42fbdab26f94d1f89b9f1e26657,0,
说明这车不如面包,auto_home,291c317e4a1f624f79e6551ff89710d6_26,-1,
是不是熄火后踩过刹车了，踩过几次以后就踩不动了。方向盘是不是也是熄火以后转动了，转动就卡住了，打火的时候需要晃一晃方向盘，所有带方向盘锁的车都这样。,auto_home,24256,0,
车美，人美，景美，就是太热了,auto_home,2ed17ff7c018d485ef311ac07e82b9de_1,1,
看博越的时候一起看了一下GL。最终还是决定博越。GL后排空间确实小了点。,auto_home,410f332b3c9dfac1dc36709c0f3148bf_11,cmp,
我比较偏向H6，看到各种评论犹豫了，就怕后面出问题，麻烦耽误事,auto_home,14ec28b6807d7faafd787757cc8aeb8f_4,-1,
车子本身不错，就看价格了。只要价格适合按理说销量不会差,auto_home,5e58763897bca9dedc5aebcb4e2d5f62_20,1,
别逗，行驶中电子手刹是可以拉起的，并且制动效果远好过机械手刹。,auto_home,4448,0,
大金博，大爱！我也是金博！老漂亮了！欢迎互相交流学习,auto_home,17bd666480bb7b76716eff039d464eb8_49,1,
相当不错的车呢,auto_home,21e71856b0214fdf98c6c692aa17534d_206,1,
不算怠速油耗 就你表上油耗加1～2个 就是实际的,auto_home,75a5f0f03edfb5781e3cfe27c099aa5a_6,0,
那是因为你压根就没进过市区堵过车,auto_home,6c5612b17447a131bed49db37ef26ae5_6,0,
你一体机换原车导航，需要另外加线吗还是就是以前的线，对位插好就行了>?,auto_home,de917436715dcc54bffd334c3f531480_3,0,
还多个车机互联，语音功能,auto_home,72eac697352685daccc94a4c3f3c67a6_99,0,
效果很小，，胎噪大耐磨啊，如果你一直在市区跑可以考虑换米其林，这车的震动和噪音控制的差，个人感觉在赖路行驶质感非常差，平路还可以,auto_home,4983b9aa5e9f3ddc235f661486e94f26_2,-1,
刹车超级响，4500公里了，踩刹车四个轮子都响，驾驶室里面比外面清楚，这质量安全不,auto_home,20561a47e964df4a2fa9156c55e7df55,-1,
晴时有风，阴时有雨！ 太阳雨一会会功夫就不下了，赶紧给爱车来上一组照片！ 霸气磅礴的大脸，中网和大灯完美的衔接，整体风格很大气，RX5不是小家子气的那种类型。 遗憾就遗憾在大灯这边了，卤素的始终比不上led的，灯光效果凑合着用了，现在还能将就用用 整体修长，RX5体型大 18寸轮毂，米胖子大脚，和RX5很搭 宽宽的屁股，饱满俏丽，镀铬条横跨整个尾部，造型挺好看的 尾灯很有味道，大晚上回头率可高了，省去改装的钱了 买suv，就是冲着空间大，实用性高去的。一直觉得RX5的空间很不错，至今坐过我车的人，没人说坐着腿不够放的，头不够抬的。不管是横向空间还是纵向空间，都合格了。我一个178的大男人，坐着还有头部还有大半拳呢！ 门板上可以放放小东西，矿泉水之类的，储物空间也还可以 后排坐3个人么问题啊，中间地板几乎就是平地，舒服的很，葛优躺都不是问题，要睡觉了就把座椅放平，可利用性挺高的。 后备箱空间家用足矣，24寸行李箱没问题 我也不是肤浅的人，不是说光看表面的，RX5好看是好看，但肯定有吸引我的独特魅力的。个人觉得RX5最大的特色就是它的互联网系统，虽然现在很多车企都有往互联网发展，但RX5作为鼻祖，是不是更容易让人信奈！ 一辆可以听人“指挥”的车在我们这个小家族里面还是头一辆，那么大的中控屏，就跟平板电脑一样，支持4g听歌，实时导航，倒车影像，车辆信息查看，天窗，空调，音乐..都是可以语音控制的，比较有个性。 整个内饰风格我也挺喜欢的，t字摆设一目了然，配色简单大方 三幅式方向盘，造型好看，指向也准，操作感挺好的 仪表盘很简单，看着挺舒服的  那肯定是买自动挡了，市区开的更多一点 必备全景天窗，视野好，家里人都喜欢 说来，其实像我这种市区开的多的应该选择新能源的，更省油更省钱啊！话说回头，我这RX5油耗也不高，普通老百姓都可以接受的。 听说前段时间环青岛比赛中，荣威ERX5获奖了，很厉害的样子，那么险峻的地形，本身就对车要求高，ERX5作为一辆电动汽车，经过重重更考验，获得了最佳制动距离、最佳操控性能、最佳内饰设计、最佳外观设计、最佳快充能力、最佳舒适配置、最佳科技配置、最佳续航能力、最佳静音效果和最佳空间设计奖等10项第一，厉害了！,auto_home,47f314b7b5c2b35e59eb46666c0c286c,1,
不错的车车。,auto_home,726341d779828e44b9959be74f9f0cc2_10,1,
可是，做车真的就是莫须有和实实在在的东西在作对比，行业形势特殊，没有办法。我们不可能挖到别人所有情报的实体，但我们也不能没有警惕的心,auto_home,20212,ns,
嗯，是的，可以去体验下挺不错的，,auto_home,21f249f98af248e379c4ad6f1baad45f_7,1,
操控不赖，zs方向这些把控都非常好。,auto_home,db0b5dffa12051db55af2a7035d8f060_144,1,
你订的是i6还是ei6？,auto_home,17226fc6fe028139ce3b3140842a0ea3_14,0,
我平时都不太会洗车，感觉特别麻烦,auto_home,10fa0988942cc012a4fb2c816a4dd8e9_84,0,
现在手动车子都快绝迹了 ！！手动的车子都是后妈养的，配置都是最低的！！,auto_home,8aa6dd7b747dae31fbaee2aad039bf20_5,-1,
说实话，营运车辆改能理解，但私家车实在接受不了,auto_home,59d7d0b0387b38c5d1b554e272a86842_16,-1,
此主帖已经被跌跌不休设为精华帖 帖子标题：帝豪GL自尊“金”，外观 内饰保养 与实用小配件。 精华理由：外观 内饰保养 与实用小配件,auto_home,7f192b7c75133ee2f87ccb42320d975c_10,ns,
改得很漂亮！轮毂在那买的配的好大的车胎！还该了后碟刹！很牛逼！,auto_home,299f4ea672420a9b5dac683b1dd14d93_82,1,
我去4s店问，卖车的也说这车好卖，问题是上市这么久了，路上没见过一台,auto_home,2a2bc0230ac8265f5eaa4dc9bf5042e8_6,0,
我想买车想了很长时间了，一开始家里没说给我多少钱我就瞎看，相中迈腾了。由于买房子结婚啥的，结果车价定在了十万以下，其实对于我而言，车只是一个代步工具，我看过新桑塔纳看过科鲁兹也看了看起亚，相对比而言我比较倾向于桑塔纳，为啥呢？因为都说用不坏的诺基亚开不坏的桑塔纳。最后之所以没有选择新桑，因为我看车时是跟一个机修兄弟看的，跟我说新桑跟老桑差远了，一句话我瞬间不考虑这款了。恰巧荣威电搞活动，去看了看 然后听了听他们销售顾介绍了一下，感觉价位合适，外观也很大样，重点是省油，非常不错的就确定是他了。 对于这个车也不用说太多，我开起来感觉车身很稳，跑个一百二三车身不发飘，综合油耗六个来油，确实很省。缺点在于提速慢，减震稍微有点欠缺。不过对于我们家庭用车而言相当不错了。 下面拍一下我的爱车,auto_home,15c4eed5791735949154692487e0771d,1,
国几的排放 啊能提档落户,auto_home,3bad37ad5dad2242017fb9cf9cab2bb0_15,0,
开舒服哥家车的男人，都很性福,auto_home,1e36eae22400fcef48dabb56bfd69f33_89,0,
分层矩阵式全LED大灯看起来挺酷炫的。自主品牌又一大作诞生了，加油上汽，加油中国！,auto_home,9728,1,
恭喜你，中奖了！看你说的感觉像是买到了返修车，4儿子未提前告知，法院起诉他，退一赔三！！！,auto_home,5851973fcbe5a103664307d54805e7a5_4200,-1,
现在纠结要不要买ei6~毕竟也是几十万的车子，对于咱们这普通家庭来说也是一笔不小的支出啊，我是比较看好这款车的，但是我老公说是让我再看一看，现在就是各种纠结中…… 我最喜欢的就是这款车的前脸设计，两侧大灯与多横条镀铬格栅相连在一起，让整个前脸看上去非常的大气，而且车身的线条设计，让整款车看上去就是显得特别的高档。但是我老公就说我，就喜欢这面子工程，但是我觉得一款车开出去倍有面子，这不就足够了吗？目前，我老公主要担心的还是荣威ei6的动力问题，他觉得一款1.0t发动机的车子，可能车子在爬坡的时候回出现动力不足的问题，但是我就想不明白了，为什么这么多人说爬坡的问题，咱们买车都是在城市的道路上跑，爬坡的几率又有多少啊？最后，想跟大神们问清楚，混动版动力真的需要担心？,auto_home,119876c6bfb7db1c87aa5026b0ab995a,1,
第一次熄火是发动机故障。 第二次倒车显示发电机故障。 建议楼主去4S店检查检查。希望是虚惊一场吧,auto_home,2c857a60b26dcd0bc3ec9a397e97798e_2,0,
车子非常的棒应有尽有功能齐全  ,auto_home,7e7a510590110d58f8b019a3ca97d515_53,1,
"350的发动机是第一代1.5L,360的做了改进并增加了dvvt。",auto_home,60be7f1624eab1e631dbaa16dc18c962_7,0,
外观大气，帅，运动范等等赞一个,auto_home,1274c4de6c88eae5a29a638bfff3035d_12,1,
我这人蛮喜欢安静的，平时有时候没事，喜欢自己去钓鱼打发时间。现在有车了，今天正好可以开着我的荣威RX5出去了。,auto_home,78b2e077bab974b25a5ed2f788dc7acc,0,
我已经开了200了，油耗还好，虽然我没有传说中的那么低，其他噪音，顿挫也没有其他人说的那么夸张，行车质感也还好，个人感觉不同因人而异吧，音响效果还好,auto_home,2cc7f0df86db61c0b0b4f7ad724946dd_3,1,
感觉这款车里面装饰和设计好宽敞,auto_home,28f3090f4ce7e06a05af67595e812580_141,1,
跋山涉水博越真是厉害啊！期待回访,auto_home,7eb9aa83e8a0ef8612ce261d7263d270_24,1,
GA4真帅气，恭喜楼主,auto_home,7650b1b5c20de499fc2bc6d963f58e7b_126,1,
我问你一下，你的后车窗从最底层升到最顶层的时候有没有咣的一声响吗？再问你个问题，手动一档容易搓顿不？我也是手豪，感觉一档油门很不好控制就搓顿，上了二挡随便操,auto_home,232643413f2768a2c18276c0c6ad5060_4,0,
车不错，媳妇更是么的说,auto_home,b337043f7add3709af1d46524ff1f630_7436,1,
2016款车主已哭晕。。,auto_home,1a2295ed518b78762c33eb9d9ad37650_3,-1,
没用的，360比朗逸，i6比速腾，可是销量也就零头,auto_home,6c156716faf2a7087f088e728d576800_54,cmp,
车子好，就这样,auto_home,1151560198c200da0c9e29548b3ff6b0_247,1,
再过一两年就是自动双离合的各种问题了,auto_home,371ad2be6db2c9b8e91030faa396f0da_73,-1,
本人80后，在一家私企里面当主管，目前也有2个孩子，正值暑假，带着孩子回了趟老家，也准备带着家里的老人出去玩一玩，由于一直在外地上班，对我来说现在最好的孝敬他们的办法就去经常带他们去外面走走，而且我刚买了车不久，他们还没坐过我的我开的车，说到我的爱车，帝豪GL，这是一个同事介绍给我的，当时还不知道这车是什么样的，就跟着他一起去了4S店看车了，看了过后感觉价格很实惠，而且外观内饰什么的都不错，有点像捡到便宜的感觉，试驾的感觉也不不差，后来同事就跟我说，我现在这家庭人员那么多，没有车多不方便，然后自己想想确实也需要一辆车，之前一个孩子还行，现在2个孩子了，有辆车的话接送什么的都方便一点，虽然我小女儿还没上学，但是为了预防嘛，还有一点就是现在家里几个老人身体还算不错，有空的话也可以带他们出去玩玩，后来我就直接定下了这辆帝豪GL，买了它之后，生活都变得不枯燥了，就拿吃饭来说吧，之前都是在家做，现在很多时候都跟老婆说不要做饭了，开车带他们出去吃，之前周末的时候孩子都是在小区下面玩，现在一到周末就要我开车带他们出去玩，这也让我在家里的地位高大了不少，这不现在暑假来了，带着孩子回了趟南宁的老家，家里的几位长辈看见我买车了，都想让我带他们去上林西燕拉最村玩一玩，我也就欣然同意了，全程160多公里的高速，2个小时的路程，也不算远，咱们现在有车了，说走就走。,auto_home,63248dadc3f9b1a1c81f98a2f8930e23,1,
ZS这车三大价怎么样啊&nbsp;？谢谢？,auto_home,27fb0d9f566b974c85d0c4c6f6179d5a,0,
GL跟帝豪  两个档次,auto_home,3cab1644afddcdd5c76dcf3e2fa6eb7d_7,cmp,
请问老3野酷手动波，有没有变速箱油尺啊，怎么看变速箱油液面,auto_home,13263071c33d229defa38d6854e1cafa,0,
时间过得真快，转眼间就首保了，想当初刚进汽车之家，刚开始关注车，也就是去年年底，没想到今年就开上车了，越来越老司机了，哈哈！ 前情提要:我的小金于2017年3月，购于厦门吉利合升4S店，购车的过程也是挺愉快，接待我的销售小陈专业靠谱！有人说4S店会坑人，其实也许你换一个销售可能就不这么认为了吧。 在这里先上一个图， 废话不多说，我们来聊聊啥是首保，首保就是汽车出厂的首次保养，一般厂家联合4S店都会送的，不需要啥额外的费用。 首保主要保养啥呢，主要项目包含，换机油，机滤，清洁空调过滤网，发动机过滤网，这里面呢，我们比较在意的是机油了，机油我在保养的时候加钱换了全合成的，这个机油还是用好一点的，毕竟涡轮增压的，没自然吸气的皮实。 建议有条件的4500左右就去保养吧，第一次保养提早一点会好一些，过了磨合期的机油，就是黑的不要不要的。 再来几张小金美照， 以上，首保作业，完成，当然保养后还要洗车的，不过也许人太多了，这一次洗车不是很干净啊，回访我也只给了9分，希望后续服务改善一些吧，人太多，别太多，服务就有点跟不上了，整体还是觉得钱花的值了。 保养的时候正好远景X1上市， 结合价格，还是很有性价比的，我比较喜欢博越，远景预算不够的情况，还是先买吧，以后在换就是啦！！！！ 再来一组，花海，在翔安香山拍的，很美！！！！ 以上，美不胜收！！！！ 车友们有啥想说的，想问的，回复下方啊，我看到会及时回答的！！！！！希望还没入手的友友早日入手，目前车况很好，没有啥问题，高速安静，开过合资的，感觉真心自主品牌这个价位完美！！！！！！！！,auto_home,3e9968869d7ae153dce6489f283d9bda,1,
这么充满青春活力的姑娘，配上这阳刚气十足的车，真是朝气蓬勃美得健康啊！,auto_home,2a29ef1bf0f58e2aedb428fed9667acf_12,1,
秦陵地宫阴气十足，反而还有点冷,auto_home,20681f28e3c472fed33ae7e75ff394be_13,,0.0
艾5还不错； ?瑞虎7的确是有点丑,auto_home,29450fa47f6bd93e700e64cc1f43d364_19,cmp,
给力给力··· 提车速度~开车更要速度~新能源 清洁 环保 经济 安全,auto_home,1d438449219572aceb6752b9c99f6d9d_17,1,
谢谢刚哥，还有这款双离合，我始终担心它的赖用性，你觉得有必要加几万块钱上探界者最低配嘛？，。,auto_home,48faea541ffd619468b872473ea626b9_83,0,
08年的1.4手舒，油耗7左右，空调时8左右，提速快，国三的车还能跑几年，反正现在也卖不掉，打算花点钱保养下再跑跑,auto_home,1963f36b73c028f2253dcab9112f2417,0,
我是今年的一月份时候买的rx5&nbsp;.当时本来比较中意crv的&nbsp;，后来是开荣威的朋友说荣威车这几年做的很优秀建议我去看看上市不久的rx5。看车的第一眼我就看上了，觉得好像注定就是我的车哈哈哈，而且老婆也喜欢，难得有我喜欢的东西她也喜欢的时候～第一天看车当时就定下来了，第二天就把车提回家了。,auto_home,5881ff3333f617f36b17367769b578ce,1,
喜欢HELLAFLUSH风格的朋友  我刚收拾了台老普桑旅行版 http://club.autohome.com.cn/bbs/thread-c-207-48576644-1.html 可以过去看看  多交流http://club.autohome.com.cn/bbs/thread-c-207-48576644-1.html,auto_home,1dce5398e73d3b9592a10dd94844675d_125,0,
从第一次故障灯亮（没记错应该是P0321）、开到现在大概1万多公里了、期间去过4S店检查过发动机说一切正常，推脱说是油品问题（懒得听他扯淡）。平时行驶过程正常、没有加速无力什么乱七八糟的情况。所以每次发动机故障灯一亮，就去附近的快修地点消除故障码，短的可能上午消除了下午就亮了，长一点的开个俩三千公里（最扯淡的一次是上班去亮着、下班发动机自检好了）……今天早上行驶过程中，叮的一声又亮了，反反复复的烦躁……就怕出什么安全问题。所以来求助一下、有没有车友遇到类似情况的？怎么解决的？,auto_home,674c76574a16212c0784b24be6b9c8ce,-1,
明明是陆风X7的轮毂！他还卖你这么贵！真是个坑啊！,auto_home,3164a84867c68b283328c298eb073160_145,-1,
哈哈哈，支持国产！,auto_home,1a49b8f0918ae820f10f02ef2d8c0a69_18,1,
我上周换了个变速箱垫感觉好了很多，本来想把发动机脚垫一起换的，但机修工说没必要,auto_home,4be9f3eca003181f675619424b8d5a05_5,0,
油底壳漏油，修了三四次，发动机拆开大修，发动机变形，有缝隙，防冻液莫名其妙消失，气囊灯亮，左边玻璃升不了。。。,auto_home,56a7384549921565db54d2e40a9eadc5_21,-1,
具体上市时间不太清楚！不过也就近几月，因为上汽产线已经开始整改和准备生产了,auto_home,7bf805db566c38dbd7cb3f361c3c9890_73,0,
这个6AT说好听点是换挡平顺，技术可靠。可可相比主流的爱信6AT和ZF6AT来说这个dsi是技术虽然成熟可是相对落后，带来的就是变速箱重量大，传动效率低，这也是博越油耗高的原因。最新款改款博瑞说是更换了全新变速箱，传动效率提高到了百分之八十五，具体效果怎么样，还没有人做试驾评测,auto_home,321cdb03a8643f5bc30a66a54fbc0ad4_174,0,
我第二年还是去4S店买的。然后上汽会把2000押金打到你卡里！,auto_home,3e5fc09bcfdeb1cbbe643dbf18ba930d_8,0,
首保前还是开温柔点吧、、首保之后再看油耗怎么样、、,auto_home,16082,0,
我买国货一直运气好,auto_home,203e7859e205e58bba2173c8d7e3809f_183,1,
本人九零后，算是比较年轻的车主了吧，虽然之前大学学的通信专业，和汽车差的十万八千里，但还是抵挡不住我对汽车的热爱，终于在本命年这一年买了这个大白陪我征战南北。上班存的积蓄加上家里的支持，很快就提车了。家庭代步练练手，车买的太贵不保值，本来是看的科鲁兹，英朗这种联产车，但是一样的价格配置不咋地，毕竟现在国产车也日益发达起来，性价比我觉得还不错，几万小车该有的功能都有，国产车的质量已经赶上合资车甚至超过了合资车的水平，支持国产没毛病。,auto_home,133ada21291521f7302ed8d7eec8f8b2,1,
看车上生产日期，只要不超6个月都可以，然后买车时做以下检查 一、新车外观检查（主要本查看各接缝的平整、柒面完整、柒面光泽是否一至）二、新车底盘检查（看有无生锈、松动） 三、新车内饰检查（是否完整、有划伤缺失） 四、新车踏板、变速箱检查（查看有没有渗油） 五、点火查看怠速、听听发动机声音（看怠速是否稳定、发动机地音是否平顺） 六、发动机、机油、电瓶检查 选好车后最后记得核对车架号和发动机号是否与合格证上的一至。,auto_home,369d06bf44066f9d6186f3655c2b0067_5,0,
现在就想着唐二能上，外形先俘虏；然后试驾，慢慢来吧； 用咱理工男的晓之以理，然后动之以情；,auto_home,28e509e1fd9e104c24019197dabbda77_157,0,
我和媳妇结婚七八年了，但是一直没买车，房子也是贷款的还没还完。我一直很愧对媳妇，但媳妇很理解我，也不和我抱怨什么。不过我真没想过我们这么多年的感情会因为车子出现破裂。 我是农村人，零八年进城打工，一次偶然认识了我媳妇，当时也不知道咋的，就是感觉这大妹子太漂亮了，就上去搭讪了，没想到成了现在的媳妇。当时我是个一无所有的穷小子，我会下班骑着自行车去接她，虽然挣得钱少，但我给她花贼高兴，带她吃烤肉给她买花裙子。她说她不想傍大款就想找个真心对她好的傻小子。可媳妇是个城里姑娘，他爸妈各种反对，甚至要和她断绝父女关系。媳妇认定了我，要和我在一起。我们起初住在出租房里，后来他爸妈实在不忍心首付个小房子，我们每月还贷很不容易。 虽然日子一直过得下去，但我知道媳妇一直都想要辆车子。媳妇学过开车，媳妇的朋友好多都有车子了，可啊我们房子都还没还完。我知道媳妇和我在一起吃了很多苦，我一直都很努力的工作。我每个月都把工资给她，但会偷偷留下奖金想给她补个钻戒。可是没想到隔壁买了台车，MG锐腾，隔壁内小子单身，比我媳妇大一些，我媳妇长得漂亮，偶尔遇到他总是盯着我媳妇看。他工作离我媳妇单位不远，自他买了车就开始约我媳妇上下班，起初媳妇不应，但我也心疼媳妇天天挤公交就让媳妇去了。没想到却出事了。 我发现媳妇到家比平时晚了，有时候甚至不回家吃饭，以前她下班都是第一时间回家的。晚上隔壁会给她发短信，什么早点休息，今天辛苦了，晚安。我问媳妇，媳妇说都是邻居，而且不是你同意的吗，要不是你没本事，我会吃那么多苦？坐隔壁张哥的车又省时又舒服，你别想那么多。我净无法反驳她。 媳妇没事总是会说张哥的MG锐腾多么多么好，还说我没啥本事。我说隔壁可能对她不怀好意，她就说我小心眼。于是我就开始了解MG。我发现这是个英国牌子，锐腾属于大吉普，看着确实挺霸气，怪不得媳妇总是说好。当时我手里也攒个两三万了，本想用来给媳妇补婚戒，但我现在更想买个车送给她。我上网查资料，发现现在有一款ZS，是MG的最新款，比锐腾模样俊多了，还省油。媳妇看好MG，那我就送她MG！ 我趁周末偷偷去了趟铁西大昌名爵4s店，问了下ZS的价格，没想到首付只要一万五！销售顾问在了解了我的情况后并没有看不起我，还给我想办法，申请贷款。上周我的销售顾问小杨告诉我车到了，我带媳妇去了铁西4s店，媳妇还说没钱看啥车，还说我没本事插大葱装客户，但我还是哄她去了。一进门小杨特别热情的在门口等我，和我们说好的一样，小杨只是特热心的给我媳妇介绍车，过了一会媳妇偷偷把我拽到一边说，我们走吧，我们又不买多不好意思。媳妇拉着我往外走。小杨及时跟了上来，让我媳妇试乘，我媳妇不好意思拒绝，当我媳妇坐上车的时候，我把藏在后备箱的花送给了她，告诉她这车就是送给你的，我媳妇起初都不信，我把手续给她看她才信。媳妇当时抱着我激动的都哭了，还说自己没嫁错，还为之前骂我没本事和我道歉。 媳妇，我爱你！么么哒,auto_home,6c1e6dd095cb411b4b4939b6428b2f0c,cmp,
我的也响，跟文中描述一致，靠近隔离带时特明明显，特别是40~60迈，还有就是桥上匝道向右盘桥时声音更加明显，购车半年时去升级软件顺便让修理工看了一下，他说是刹车片不平导致的，两个前轮都拆下，将刹车片用砂纸打磨了一下，果然没有声音了，但现在一年多了声音又回来了，习惯就好了，就当是别人的车再响，,auto_home,3ecc570ccd9a40d11d80ced33478690f_5,0,
       新提的i6快开了一个月了。谈谈感受，已经渐渐没有刚提车的新鲜感，可以比较客观的谈谈车子了。总体的话，感觉这个车子还是值这个价位的。毕竟，空间，动力都很满意。         从最初的惊艳，到现在的耐看，感觉车子设计是不错，国产车也有自己的风格。而且档次也不low 。家里人开了都挺满意的。不过现在还在磨合吧，油耗还没有达到工信部给出的油耗。不过也能接受，基本上四五毛一公里。平常上上班，代代步。开起来的感觉动力不肉，起步很快。互联网功能也很赞，到现在也能时不时让同事羡慕。尤其现在夏天，车子停外面，太阳暴晒，远程操控开个空调，进车里的时候，座椅，方向盘不烫了，感觉特别实用。         还有一点，小6的倒车影像非常实用，还有动态辅助线，对新手司机的非常重要。非常重要的还有一点，转向灯的话。非常亮，坐在驾驶座也可以看到。正好下雨天，坐在车里感觉棒棒哒。,auto_home,33391793b4a73316be29127d4e591efb,1,
家庭首选这款车,auto_home,39a1dc116595837d4ca68b55a481f90a_183,1,
是么，上汽得罪谁了，谁会有这么大闲心、这么大能力来有组织地毁谤荣威？上汽法务部门是吃干饭的，面对有组织、有规模的“黑”无动于衷？,auto_home,19007,0,
楼主太有心了，学到不少，买车还是买车还是买呢还是买小三吧。,auto_home,6c0b1c81afeee8a8d0ae66c4127cd8c3_65,1,
博越安全配置，我选择的原因,auto_home,b3379b2d1ee4117cb4faba6b0e957260_17,1,
有异响确实烦，但是只能去排查问题，然后解决,auto_home,25d06d4628b247bd1c1b6975a911a303_6,-1,
吉利海军这么得民心  造车的钢材 为什么用上汽的同事 其他国企的呢？ 表面上吹自己得民心  背地里还是这么龌龊的用国企 用央企的东西。。  这就是吉利海军吹的得民心啊？,auto_home,2573,-1,
车辆构成复杂，有很多莫名其妙的异响，如果找到不能判明的异响，应尽快去4S修理检查。,auto_home,1adfb3ecc210bfcf03b82303dc11a2ba_1,-1,
工作了这么多年了，是该买辆车了，说起买车，是从5月初开始就准备买一辆代步车，这样的话去哪都挺方便的，也不用再跟同事借车了，也不会担心拿去被别人扣分了。差不多从5月中旬的时候开始关注H2的，去了几趟SSSS试驾了下，就觉得给油没有力气，本人对动力要求有点好。听了朋友说不如去看看名爵ZS吧，就这样开始入的坑，说实话这车比仅仅是动力很猛，开始觉得这1.0T的发动机会不会太小啊，后来证明我是多虑了，这车动力完全够用；另一方面ZS的颜值也深深的打动了我。从开始关注到订车，花了一个礼拜不到，在论坛里我买车算是快的了吧。买完到现在快过了一个月，总的给我的感受就是颜值高，在我家小区楼下停车总能遭到不少的围观，搞得我每次去取车的时候都有点不好意思。平时在郊区跑的比较多，所以到现在感觉还是蛮省油的，加满一箱油够我跑个一个多礼拜。可能方向盘觉得有点轻了些，我力气比较大，一打容易打多了。,auto_home,4c8fba96f5abfbd652242f0cba2575a6,1,
强烈推荐350 3年了没有任何问题,auto_home,4701a2925c695ec7c09ac8c9a3efb251_6,1,
一直关注自动低配或手动低配，昨天终于看车去了，结果告诉我厂家都不产那些车型，但是在论坛里也看到有这些版本的车主，这是为什么呢？,auto_home,516,0,
12月遇见的情况，供参考，，，今天上午开了一趟高速，来回就200公里，当车一上80码，驾驶位置正前面方就传来不断的敲击声响，很烦人。到了服务区下车，发现雨刮座2个孔那里，2个孔上都有一片半个巴掌大的干树叶，把树叶拿掉，再上路一跑，声响没有了。你看看是不是雨刮在路上敲击玻璃的声音,auto_home,5203,0,
买个日行灯，买个小鸭尾，逼格大大滴!350是辆好车……,auto_home,48223d32a8bfa102e59161e6ec2aa907_7,1,
最好看的是银叶金，不过只有电动版上才有。其他首选银色，耐看大气耐脏。普通版的颜色都太俗了。,auto_home,68f2ccfeb376ac13f540683490300b0f_5,0,
手动挡开着也不错舒服,auto_home,2e22cdd5430d57d7afb9c7200e91c538_155,1,
问一下各位，小三原车是一个蜗牛喇叭还是一对，就是滴滴的那种,auto_home,1ff9315bf24dcbc0a7283f4d89941608,0,
异响是金属声音，顿挫是驾驶习惯,auto_home,20a5d2c488a833361d815d0f1ce2d604_110,-1,
我的车也是，模方向盘抖，一般多少钱,auto_home,2a3645e79e8858295716b13e29f9b48b_2,-1,
本人开车比较慢。不急加速。四S弄的。,auto_home,1dfbc556bd5aecf52279d33f3a327012_33,0,
起步时踩两脚离合，弟一次3秒左右松开，弟2次挂档起步，看看行不行，我的也这样，正版350啊！,auto_home,2c261a4c07c29df018d50788ddc46271_11,0,
自动空调的功能是：每当驾驶室內冷度低于原设定值（溫度）压缩机就自动停止制冷，当冷度高于原设定值，就恢复转动制冷。而不是每当速度慢要提速或是超车就自动让压缩机空转恢复马力。,auto_home,416873cb2e8223a0d6e36f2d394290f0_24,0,
咱们说的不是一回事，我和楼主说的是刹车踩、松时有咕噜咕噜的异响，似于上坡辅助无关。,auto_home,240b7cde6f75af24acd9ed87902028c9_14,-1,
恭喜楼主 喜得 爱车。开一段时间 再报个油耗。,auto_home,3c57f5e4b31aecef602534240d4752c6_313,0,
我被0首付！上海丰昂汽车销售公司坑惨了！荣威350自动豪华天窗版！上路这车到了117000,auto_home,28e200c513bce0967e68ed3ec15e727a_39,0,
吹牛逼我就服奇瑞，这不三代发动机吊打奔驰宝马，我估计，过几年上市又是忽悠人的东西，要是真有那么好的发动机，我倒是恭喜奇瑞了，当年的1.6吹的比这个还厉害，至于实际情况，大家都明白,auto_home,79d721292810bd69c37db354c3fe1483_103,-1,
马勒和博世都没有这个车用的,auto_home,4bae6db412b6376d4538a38da2ade855_4,0,
楼主，个人建议，还是买手动的保险点，不要买双离合的车，不是钱的问题，目前双离合技术还在完善中。有变速箱的问题可以问，每天在线答题。,auto_home,2763,0,
黑科技的加身让zs还挺有特色的。,auto_home,7e35d51b251f4d3dc1b69410ada3c985_61,1,
事故车，那个门被撞过。,auto_home,53c97b67f0b86b737e442f2070f50023_3,-1,
我手G3  现在4.3W公里  就问要要换变速箱油具体什么型号这个我第次买车以前都懂 驾照也刚拿到还有机油要换什么型号刹车油什么要要换谢谢各位神,auto_home,b833009588eea324daf082d10cfaca80,0,
你好！你在哪提车的?我也是2.5高配的，9月初提的现车（4月生产的），但本就有哈曼卡顿、内木纹饰条，可能是展车吧。帮忙给分析分析,auto_home,21838,0,
老实讲，只能买手动就不要考虑RX5了，毕竟这么高底盘没有ESP是很危险的,auto_home,8766,-1,
车也喜欢，媳妇更喜欢,auto_home,51cf9ddf236a9f59fb6864d51c52a3fa_10,1,
发动机动力对于我来说足够了，越开越顺手，舍得给油爆发力还是有的,auto_home,6307f8b4b738c69165f87bae67d48cd9_36,1,
油耗可以接受，吉利博越，老百姓用得起的好车,auto_home,51bad38cd1a886d2a565c3f0893913e6_85,1,
哥们，哪家提的，有什么优惠吗?多久能提车，我也北京的。,auto_home,17730,0,
